"i","j","recID","eqid","region","SOF","magBin","mag","rake","ZTOR","Rrup","RJB","RX","RY","FLen","VS30","rockPGA","lnY","intra.Resid","Median","eventTerm","srcSiteA","z1","dip","Z1_1D","Z1_Ref","iregion.i.","epsilon_within","Station.Name","Station.Sequence.Number","Station.ID..No.","Hypocenter.Latitude..deg.","Hypocenter.Longitude..deg.","Hypocenter.Depth..km.","Fault.Rupture.Width..km.","Station.Latitude","Station.Longitude","PGA..g.","T0.200S","STATID","VS30_gmean","Z1_mean","Lat_stat","Lon_stat","X_stat","Y_stat","Basin_ID","D_basin","X_eq","Y_eq"
116,91,9084,1003,1,0,5,5.2,8,13.18,89.71,88.7,2.61,90.15,4.1,355.9,0.008,-4.3652,-0.3974,-3.714,0.26,-999,0.32,58,0,0.4097,1,-0.5454,"Riverside",100129,"RVR",33.5328,-116.5697,15.48,3.3,33.9935,-117.3755,0.0073533,0.010887,"S667",355.898441496167,0.32,33.994,-117.376,1019.71540295994,3775.77930111251,9,4.82458039395905,1097.54689335358,3728.92595420798
116,92,9085,1003,1,0,5,5.2,8,13.18,95.57,94.33,18.8,-94.67,4.1,309,0.0071,-4.4839,-1.157,-3.7482,0.26,-999,0.66,58,0,0.4474,1,-1.5879,"Rock Hill",3082,"rxh",33.5328,-116.5697,15.48,3.3,33.183,-115.623,0.0042622,0.010891,"S908",309,0.66,33.183,-115.623,1188.46844432868,3695.91382543554,8,19.2867941792968,1097.54689335358,3728.92595420798
116,93,9086,1003,1,0,5,5.2,8,13.18,121.96,121.25,-50.23,111.74,4.1,222,0.0044,-4.2405,-0.218,-4.0588,0.26,-999,0.4,58,0,0.489,1,-0.2992,"Santa Ana",100390,"SAN",33.5328,-116.5697,15.48,3.3,33.7043,-117.8858,0.0078192,0.02054,"S1126",222,0.4,33.704,-117.886,974.141995706621,3741.09743087162,1,6.53920331998947,1097.54689335358,3728.92595420798
116,95,9090,1003,1,0,5,5.2,8,13.18,98.68,97.39,31.88,94.03,4.1,393,0.0067,-4.4213,-0.7294,-3.9796,0.26,-999,-999,58,0,0.3728,1,-1.0011,"Strawberry Peak",3084,"sbpx",33.5328,-116.5697,15.48,3.3,34.232,-117.235,0.0053887,0.01219,"S910",393,-999,34.232,-117.235,1031.26454288433,3802.94593950725,9,7.69600517103545,1097.54689335358,3728.92595420798
116,96,9092,1003,1,0,5,5.2,8,13.18,99.95,99.08,-52.9,85.19,4.1,421,0.0065,-4.6948,-0.7188,-4.0545,0.26,-999,-999,58,0,0.3416,1,-0.9865,"Saddleback",3085,"sdd",33.5328,-116.5697,15.48,3.3,33.553,-117.662,0.0052737,0.010543,"S751",420.998367272539,-999,33.553,-117.662,995.800542438564,3725.3828521525,9,16.1922698578471,1097.54689335358,3728.92595420798
116,97,9093,1003,1,0,5,5.2,8,13.18,98.15,97.26,-97.26,-7.22,4.1,439,0.0068,-3.9798,-0.2637,-4.0448,0.26,-999,-999,58,0,0.3206,1,-0.362,"San Diego Mission Control",100296,"SDG",33.5328,-116.5697,15.48,3.3,32.784,-117.1381,0.0083648,0.0294,"S1129",439,-999,32.784,-117.138,1049.33277655581,3642.59019595683,9,105.612802533223,1097.54689335358,3728.92595420798
116,98,9095,1003,1,0,5,5.2,8,13.18,94.34,93.42,-91.51,-20.16,4.1,827,0.0073,-4.1025,0.6486,-4.4074,0.26,-999,0.014,58,0,0.0298,1,0.8902,"San Diego Road Dept",3086,"sdr",33.5328,-116.5697,15.48,3.3,32.736,-116.942,0.016066,0.021246,"S668",827,0.014,32.736,-116.942,1068.0343694734,3638.29663032404,9,90.5039038551823,1097.54689335358,3728.92595420798
116,99,9099,1003,1,0,5,5.2,8,13.18,40.79,37.85,17.49,35.93,4.1,499,0.0298,-2.4834,0.0589,-2.552,0.26,-999,-999,58,0,0.2487,1,0.0808,"Banning, Hwy 243, San Jacinto",3088,"slr",33.5328,-116.5697,15.48,3.3,33.834,-116.797,0.046989,0.085845,"S912",499,-999,33.834,-116.797,1074.37416336131,3761.10269682432,9,17.8431740879781,1097.54689335358,3728.92595420798
116,100,9101,1003,1,0,5,5.2,8,13.18,180.94,180.46,-50.12,174.66,4.1,377.6,0.0018,-4.9174,-0.2186,-5.4594,0.26,-999,0.6,58,0,0.3888,1,-0.3,"Santa Monica Fire St",100335,"SMS",33.5328,-116.5697,15.48,3.3,34.0144,-118.4562,0.0024744,0.0088174,"S970",377.600526302218,0.6,34.014,-118.456,919.725454529362,3773.0304176191,1,3.67549330030064,1097.54689335358,3728.92595420798
116,101,9103,1003,1,0,5,5.2,8,13.18,199.12,198.69,-55.43,192.06,4.1,750.3,0.0014,-6.1578,-0.1225,-6.2401,0.26,-999,-999,58,0,0.0516,1,-0.1682,"Saddle Peak Fire Camp 8",100422,"SPF",33.5328,-116.5697,15.48,3.3,34.0593,-118.6461,0.0015437,0.0028701,"S971",750.29874995939,-999,34.059,-118.646,901.949454511222,3777.26093313911,9,12.1504624758787,1097.54689335358,3728.92595420798
116,102,9105,1003,1,0,5,5.2,8,13.18,116.26,115.51,-33.71,111.89,4.1,440.7,0.0048,-4.0995,-0.3875,-4.4222,0.26,-999,-999,58,0,0.3185,1,-0.5318,"Serrano",3090,"srn",33.5328,-116.5697,15.48,3.3,33.829,-117.789,0.0053323,0.012817,"S914",440.699411745076,-999,33.829,-117.789,982.441124211151,3755.43004833362,9,2.83986398846316,1097.54689335358,3728.92595420798
116,103,9107,1003,1,0,5,5.2,8,13.18,80.17,78.57,27.2,75.79,4.1,698.7,0.0099,-3.1769,0.2245,-3.955,0.26,-999,0.32,58,0,0.0742,1,0.3081,"Mentone, Greenspot Rd.",3092,"svd",33.5328,-116.5697,15.48,3.3,34.106,-117.098,0.016299,0.065282,"S669",698.700588227123,0.32,34.106,-117.098,1044.71859528369,3789.6739909646,9,1.77584978733776,1097.54689335358,3728.92595420798
116,104,9108,1003,1,0,5,5.2,8,13.18,95.87,94.96,-12.37,-96.06,4.1,503,0.0071,-3.3635,0.4758,-4.0898,0.26,-999,1.28,58,0,0.244,1,0.653,"Sam W. Stewart",100400,"SWS",33.5328,-116.5697,15.48,3.3,32.9451,-115.7999,0.017457,0.050861,"S670",503,1.28,32.945,-115.8,1173.73876660991,3668.28532503884,8,14.4944180197207,1097.54689335358,3728.92595420798
116,105,9110,1003,1,0,5,5.2,8,13.18,138.4,137.5,23.31,137.17,4.1,586,0.0033,-4.8252,0.0159,-5.0447,0.26,-999,-999,58,0,0.1551,1,0.0218,"Table Mountain 2",100395,"TA2",33.5328,-116.5697,15.48,3.3,34.382,-117.6782,0.0047949,0.012264,"S972",586,-999,34.382,-117.678,989.520808125071,3817.37333551221,9,25.4043022937128,1097.54689335358,3728.92595420798
116,106,9112,1003,1,0,5,5.2,8,13.18,41.12,37.91,31.94,-24.84,4.1,217.8,0.0294,-1.7828,0.8714,-2.1275,0.26,-999,2.88,58,0,0.4902,1,1.196,"Thermal Airport",100084,"THX",33.5328,-116.5697,15.48,3.3,33.635,-116.164,0.14368,0.19377,"S671",217.801666520015,2.88,33.635,-116.164,1134.56160603264,3742.71471486844,8,7.10762835480482,1097.54689335358,3728.92595420798
116,107,9115,1003,1,0,5,5.2,8,13.18,166.22,165.7,-41.13,161.83,4.1,277.7,0.0022,-5.1369,-0.1571,-4.9994,0.26,-999,0.58,58,0,0.4664,1,-0.2157,"Univ Southern Ca",100483,"USC",33.5328,-116.5697,15.48,3.3,34.0192,-118.2863,0.0037528,0.007786,"S974",277.698666573832,0.58,34.019,-118.286,935.415693848734,3774.29734694666,1,2.9436032138409,1097.54689335358,3728.92595420798
116,108,9116,1003,1,0,5,5.2,8,13.18,176.55,175.97,10.64,177.06,4.1,405,0.0019,-4.322,0.1744,-5.438,0.26,-999,-999,58,0,0.3597,1,0.2393,"Vincent Substation",100283,"VCS",33.5328,-116.5697,15.48,3.3,34.4836,-118.1178,0.003758,0.011703,"S975",405,-999,34.484,-118.118,948.465105379015,3826.656124892,9,30.9150932511,1097.54689335358,3728.92595420798
116,110,9120,1003,1,0,5,5.2,8,13.18,114.84,114.09,-25.83,-113,4.1,242,0.005,-3.0756,0.6273,-3.9798,0.26,-999,0.78,58,0,0.4824,1,0.861,"Westside Elementary School",100135,"WES",33.5328,-116.5697,15.48,3.3,32.759,-115.7316,0.018839,0.04646,"S976",242,0.78,32.759,-115.732,1181.54712574088,3648.03751872895,8,10.3709838545712,1097.54689335358,3728.92595420798
116,111,9122,1003,1,0,5,5.2,8,13.18,136.97,136.33,-25.12,135.37,4.1,342.6,0.0034,-3.7557,0.51,-4.6382,0.26,-999,0.32,58,0,0.4215,1,0.6999,"Walnut",100377,"WLT",33.5328,-116.5697,15.48,3.3,34.0095,-117.9508,0.010375,0.028505,"S1136",342.6,0.32,34.01,-117.951,966.436978785828,3774.77790291332,9,2.15927676966334,1097.54689335358,3728.92595420798
116,112,9123,1003,1,0,5,5.2,8,13.18,203.36,202.93,-45.1,199.11,4.1,383.7,0.0013,-4.3728,1.3216,-5.8249,0.26,-999,0.1,58,0,0.3825,1,1.8138,"West Side Station",100434,"WSS",33.5328,-116.5697,15.48,3.3,34.1717,-118.6497,0.0084529,0.01851,"S978",383.699615379796,0.1,34.172,-118.65,901.044781049462,3789.78811561708,9,0.5590828723965,1097.54689335358,3728.92595420798
117,1,9124,1004,1,0,5,5.1,-5,16.23,165.1,163.96,92.36,-137.87,4,611,0.0007,-6.1098,-0.0303,-5.5189,-0.8638,-999,-999,66,0,0.133,1,-0.0411,"Dos Picos County Park",3055,"dpp",32.4105,-115.312,18.65,3.4,32.999,-116.942,0.00099594,0.0025594,"S651",611,-999,32.999,-116.942,1066.35120243322,3667.51955349665,9,82.2952303846259,1223.84692139875,3612.06305943754
117,2,9125,1004,1,0,5,5.1,-5,16.23,79.31,76.92,47.82,-62.94,4,625,0.0034,-4.6643,0.0555,-3.8108,-0.8638,-999,0.34,66,0,0.1217,1,0.0752,"Desert View Tower",100104,"DVT",32.4105,-115.312,18.65,3.4,32.6592,-116.1006,0.004939,0.0094782,"S1119",625,0.34,32.659,-116.101,1147.60032610912,3634.58683128028,9,14.4281556461732,1223.84692139875,3612.06305943754
117,3,9127,1004,1,0,5,5.1,-5,16.23,84.14,82.56,-75.73,-34.36,4,743,0.0031,-4.5207,0.731,-4.0534,-0.8638,-999,-999,66,0,0.0543,1,0.9902,"Glamis, Black Mountain Rd",3061,"gla",32.4105,-115.312,18.65,3.4,33.051,-114.827,0.0081571,0.019678,"S895",743,-999,33.051,-114.827,1264.10168538794,3686.78618390395,9,7.83433024202837,1223.84692139875,3612.06305943754
117,4,9128,1004,1,0,5,5.1,-5,16.23,196.32,195.37,104.95,-167.06,4,559,0.0005,-6.8714,-0.5197,-5.9667,-0.8638,-999,-999,66,0,0.1817,1,-0.704,"Green Oak Ranch",100109,"GOR",32.4105,-115.312,18.65,3.4,33.1537,-117.2292,0.00041058,0.0011998,"S654",559,-999,33.154,-117.229,1038.53234023958,3683.22248413063,9,76.1846049138671,1223.84692139875,3612.06305943754
117,5,9129,1004,1,0,5,5.1,-5,16.23,74.54,72.64,6.83,-74.09,4,503,0.0039,-4.7131,-0.2365,-3.5347,-0.8638,-999,1.28,66,0,0.244,1,-0.3203,"Sam W. Stewart",100400,"SWS",32.4105,-115.312,18.65,3.4,32.9451,-115.7999,0.0046159,0.012158,"S670",503,1.28,32.945,-115.8,1173.73876660991,3668.28532503884,8,14.4944180197207,1223.84692139875,3612.06305943754
118,3,9132,1005,1,0,5,5.06,-23,6.89,75.08,74.44,50.23,56.86,3.1,406.7,0.0058,-3.3971,0.1693,-3.9659,0.1199,-999,-999,79,0,0.3578,1,0.2281,"Big Bear Lake - Fire Station",1389,22791,34.8118,-116.4227,9.33,2.9,34.241,-116.872,0.011474,0.039204,"S511",406.7,-999,34.241,-116.872,1064.70142746225,3805.90882963374,9,26.1871703710957,1102.02313857571,3871.95093962462
118,4,9133,1005,1,0,5,5.06,-23,6.89,57.95,57.43,11.44,57.85,3.1,370.4,0.009,-3.1497,-0.2471,-3.4235,0.1199,-999,-999,79,0,0.396,1,-0.333,"Landers - Hwy 247 & Jesse",1391,22959,34.8118,-116.4227,9.33,2.9,34.282,-116.453,0.012168,0.027143,"S586",370.379999460014,-999,34.282,-116.453,1103.07809184852,3812.88270404344,9,33.3020753303186,1102.02313857571,3871.95093962462
118,6,9135,1005,1,0,5,5.06,-23,6.89,111.3,110.87,108.31,26.98,3.1,402.6,0.0027,-3.6197,0.8109,-4.7895,0.1199,-999,-999,79,0,0.3623,1,1.0928,"Phelan - Centola & Phelan Rds",100515,23292,34.8118,-116.4227,9.33,2.9,34.425,-117.544,0.01021,0.032694,"S1145",402.6,-999,34.425,-117.544,1001.60184631628,3822.80658300383,9,28.478781025774,1102.02313857571,3871.95093962462
118,11,9140,1005,1,0,5,5.06,-23,6.89,85.02,84.57,26.49,81.92,3.1,396.4,0.0046,-4.1407,-0.2308,-4.1956,0.1199,-999,0.02,79,0,0.3691,1,-0.3111,"Morongo Valley Fire Station",223,5071,34.8118,-116.4227,9.33,2.9,34.0486,-116.5782,0.0061879,0.015366,"S201",396.406923050054,0.02,34.049,-116.578,1093.18277864536,3786.2489021266,9,5.56130304316732,1102.02313857571,3871.95093962462
118,12,9141,1005,1,0,5,5.06,-23,6.89,98.81,98.33,68.6,72.34,3.1,387.1,0.0034,-4.5746,-0.3618,-4.4956,0.1199,-999,0.32,79,0,0.379,1,-0.4875,"Mill Creek Ranger Station",1219,5076,34.8118,-116.4227,9.33,2.9,34.079,-117.045,0.0040836,0.011372,"S525",387.11249987891,0.32,34.079,-117.045,1049.79210509665,3786.95941395221,9,3.16566207237871,1102.02313857571,3871.95093962462
118,13,9142,1005,1,0,5,5.06,-23,6.89,103.87,103.41,82.99,63.75,3.1,362.4,0.0031,-3.8734,0.2702,-4.559,0.1199,-999,0.32,79,0,0.4037,1,0.3641,"Highland Fire Station",1220,5161,34.8118,-116.4227,9.33,2.9,34.136,-117.213,0.0072108,0.030069,"S445",362.395454511247,0.32,34.136,-117.213,1033.90174540423,3792.39672445503,6,0.627221576974224,1102.02313857571,3871.95093962462
118,14,9144,1005,1,0,5,5.06,-23,6.89,121.29,120.9,117.12,32.96,3.1,399.8,0.0023,-4.2575,0.6074,-4.9862,0.1199,-999,-999,79,0,0.3654,1,0.8185,"Wrightwood Post Office",1237,5282,34.8118,-116.4227,9.33,2.9,34.36,-117.629,0.0069395,0.016785,"S534",399.819999499775,-999,34.36,-117.629,994.162330417349,3815.1684143642,9,21.9307561973266,1102.02313857571,3871.95093962462
119,1,9147,1006,1,0,5,5.03,7,4.79,113.21,112.9,113.4,7.97,4.1,420.5,0.0009,-5.5257,0.7621,-5.0128,-0.795,-999,0.98,82,0,0.3422,1,1.0231,"Fillmore Pac Bell",1262,5401,35.3852,-118.6292,7.3,3.6,34.397,-118.918,0.0032062,0.0041873,"S1181",420.5,0.98,34.397,-118.918,875.316811329538,3813.73640447412,9,15.8525532868748,897.092371358774,3924.54229112009
119,6,9154,1006,1,0,5,5.03,7,4.79,198.48,198.3,79.11,183.78,4.1,356,0.0002,-6.1677,1.0333,-6.4105,-0.795,-999,-999,82,0,0.4096,1,1.3871,"Big Bear Solar Observatory",100543,"BBR",35.3852,-118.6292,7.3,3.6,34.2623,-116.9208,0.0011992,0.0023242,"S639",356,-999,34.262,-116.921,1060.03990091627,3807.97012276097,9,24.8888191575653,897.092371358774,3924.54229112009
119,7,9159,1006,1,0,5,5.03,7,4.79,154.18,153.95,100.05,119.2,4.1,500,0.0005,-7.6089,-1.0259,-5.9155,-0.795,-999,-999,82,0,0.2475,1,-1.3772,"Mt. Baldy Ranger Station",100092,"BFS",35.3852,-118.6292,7.3,3.6,34.2388,-117.6585,0.00024599,0.00055022,"S925",500,-999,34.239,-117.658,992.199460371147,3801.58877218575,9,9.41910448931369,897.092371358774,3924.54229112009
119,8,9163,1006,1,0,5,5.03,7,4.79,184.41,184.22,154.21,103.13,4.1,265.6,0.0003,-7.1384,-0.1694,-5.9735,-0.795,-999,0.7,82,0,0.4725,1,-0.2275,"Barre Substation",100093,"BRE",35.3852,-118.6292,7.3,3.6,33.8078,-117.9812,0.00049936,0.00099178,"S927",265.599583325816,0.7,33.808,-117.981,964.761792863272,3752.21155002289,1,12.6058884210314,897.092371358774,3924.54229112009
119,12,9168,1006,1,0,5,5.03,7,4.79,128.41,128.14,98.9,83.85,4.1,927,0.0007,-6.9249,-0.7693,-5.8844,-0.795,-999,0.011,82,0,0.0147,1,-1.0328,"Chilao Flat Rngr Sta",100096,"CHF",35.3852,-118.6292,7.3,3.6,34.3334,-118.0259,0.00036007,0.00082892,"S1117",927,0.011,34.333,-118.026,957.748510052741,3810.30243602275,9,17.6526582903106,897.092371358774,3924.54229112009
119,13,9169,1006,1,0,5,5.03,7,4.79,175.91,175.71,126.29,124.38,4.1,292,0.0003,-6.5376,0.2789,-5.9014,-0.795,-999,0.32,82,0,0.4583,1,0.3743,"Chino",3049,"chn",35.3852,-118.6292,7.3,3.6,33.999,-117.68,0.00085426,0.0019848,"S892",292,0.32,33.999,-117.68,991.562506371484,3774.82822082422,5,3.55816091343604,897.092371358774,3924.54229112009
119,16,9177,1006,1,0,5,5.03,7,4.79,128.15,127.88,114.92,58.76,4.1,434.3,0.0007,-6.4644,0.0973,-5.334,-0.795,-999,0.32,82,0,0.3261,1,0.1307,"Green Verdugo Microwave Site",100099,"DEC",35.3852,-118.6292,7.3,3.6,34.2535,-118.3338,0.0012464,0.0021113,"S933",434.299818179763,0.32,34.254,-118.334,929.78346475836,3800.18278047754,9,2.22602478699475,897.092371358774,3924.54229112009
119,17,9180,1006,1,0,5,5.03,7,4.79,142.7,142.45,133.66,52.11,4.1,668.7,0.0005,-7.502,-0.5868,-5.9181,-0.795,-999,0.32,82,0,0.0911,1,-0.7877,"Donna Jones Jenkins",100101,"DJJ",35.3852,-118.6292,7.3,3.6,34.1062,-118.4551,0.00040371,0.00078008,"S934",668.700377352954,0.32,34.106,-118.455,919.363204834732,3783.24744299838,9,4.63194373279865,897.092371358774,3924.54229112009
119,18,9181,1006,1,0,5,5.03,7,4.79,177.05,176.85,152.68,91.66,4.1,258.1,0.0003,-6.5571,0.1857,-5.8317,-0.795,-999,0.82,82,0,0.4759,1,0.2493,"Del Amo",100102,"DLA",35.3852,-118.6292,7.3,3.6,33.8482,-118.0962,0.00080709,0.0016695,"S935",258.1,0.82,33.848,-118.096,953.890526478192,3756.13788025592,1,11.5655681049861,897.092371358774,3924.54229112009
119,21,9191,1006,1,0,5,5.03,7,4.79,187.98,187.8,172.04,77.84,4.1,393.3,0.0003,-7.8092,-0.3129,-6.3139,-0.795,-999,-999,82,0,0.3724,1,-0.4201,"Fort Macarthur Park",100107,"FMP",35.3852,-118.6292,7.3,3.6,33.7126,-118.2938,0.00034544,0.00048926,"S739",393.298260784967,-999,33.713,-118.294,936.234554848655,3740.29168051766,9,1.34272459196362,897.092371358774,3924.54229112009
119,23,9196,1006,1,0,5,5.03,7,4.79,145.45,145.21,122.49,80.45,4.1,366.8,0.0005,-6.139,0.1352,-5.5365,-0.795,-999,0.32,82,0,0.3995,1,0.1815,"Geol. Surv. Anal.",100110,"GSA",35.3852,-118.6292,7.3,3.6,34.1368,-118.1283,0.0010511,0.002399,"S741",366.795999858226,0.32,34.137,-118.128,949.396862822486,3788.08406840149,4,2.65836460896118,897.092371358774,3924.54229112009
119,25,9199,1006,1,0,5,5.03,7,4.79,136.14,135.88,123.82,58.66,4.1,290.2,0.0006,-6.8161,-0.664,-5.1967,-0.795,-999,0.34,82,0,0.4594,1,-0.8914,"North Hollywood",100274,"HLL",35.3852,-118.6292,7.3,3.6,34.1764,-118.3597,0.00060973,0.0015617,"S940",290.197857040001,0.34,34.176,-118.36,927.781869945962,3791.41369800185,3,3.57536642035575,897.092371358774,3924.54229112009
119,28,9207,1006,1,0,5,5.03,7,4.79,170.29,170.08,156.17,69.99,4.1,257,0.0004,-7.0893,-0.4023,-5.7154,-0.795,-999,0.48,82,0,0.4764,1,-0.5401,"La Fresa",100174,"LAF",35.3852,-118.6292,7.3,3.6,33.8689,-118.3314,0.00049709,0.00094451,"S942",257,0.48,33.869,-118.331,932.015147411919,3757.45387621769,1,6.21085620784282,897.092371358774,3924.54229112009
119,29,9208,1006,1,0,5,5.03,7,4.79,155.22,154.99,143.18,62.04,4.1,396.3,0.0004,-6.3678,-0.0326,-5.7668,-0.795,-999,0.58,82,0,0.3692,1,-0.0437,"La Cienega",100176,"LCG",35.3852,-118.6292,7.3,3.6,34.0003,-118.3779,0.00073354,0.0016351,"S943",396.301249954661,0.58,34,-118.378,927.006355456174,3771.79955778269,1,8.63956217629139,897.092371358774,3924.54229112009
119,33,9213,1006,1,0,5,5.03,7,4.79,120.4,120.11,113.06,43.48,4.1,370.4,0.0008,-6.0597,0.0666,-5.0676,-0.795,-999,0.32,82,0,0.396,1,0.0894,"Los Angeles Filtration Plant",100116,"LFP",35.3852,-118.6292,7.3,3.6,34.3053,-118.4881,0.0014892,0.0030636,"S945",370.398260779736,0.32,34.305,-118.488,915.335962399261,3805.20291261654,9,1.36993848762834,897.092371358774,3924.54229112009
119,34,9214,1006,1,0,5,5.03,7,4.79,162.14,161.92,140.33,83.25,4.1,273.3,0.0004,-6.7089,-0.1745,-5.6204,-0.795,-999,0.72,82,0,0.4687,1,-0.2343,"Laguna Bell",100178,"LGB",35.3852,-118.6292,7.3,3.6,33.9753,-118.1492,0.0006778,0.0016716,"S946",273.300769203707,0.72,33.975,-118.149,948.312943556682,3770.00497730398,1,4.92938565550037,897.092371358774,3924.54229112009
119,35,9215,1006,1,0,5,5.03,7,4.79,147.68,147.44,147.94,-4.7,4.1,419.2,0.0005,-6.2353,0.4141,-5.6728,-0.795,-999,0.32,82,0,0.3437,1,0.5559,"Laguna Peak",100179,"LGU",35.3852,-118.6292,7.3,3.6,34.1082,-119.0659,0.0012611,0.0036536,"S1191",419.2,0.32,34.108,-119.066,862.942557688634,3781.12451332333,9,1.77526716653507,897.092371358774,3924.54229112009
119,38,9218,1006,1,0,5,5.03,7,4.79,198.59,198.41,166.56,110.13,4.1,244.7,0.0002,-7.3635,-0.1043,-6.1426,-0.795,-999,0.48,82,0,0.4814,1,-0.1401,"Fountain Valley, I-5",3065,"lls",35.3852,-118.6292,7.3,3.6,33.684,-117.943,0.00045879,0.00063003,"S898",244.700999920319,0.48,33.684,-117.943,968.960964353871,3738.61539859795,1,6.73943719839953,897.092371358774,3924.54229112009
119,41,9221,1006,1,0,5,5.03,7,4.79,171.69,171.49,151.09,83.6,4.1,344.7,0.0003,-6.6586,0.331,-5.95,-0.795,-999,0.82,82,0,0.4197,1,0.4443,"LB - Orange Ave",573,90080,35.3852,-118.6292,7.3,3.6,33.881,-118.176,0.0008768,0.0015726,"S275",344.704210429884,0.82,33.881,-118.176,946.307079268397,3759.45043440394,1,14.098768477339,897.092371358774,3924.54229112009
119,42,9222,1006,1,0,5,5.03,7,4.79,160.37,160.16,79.24,141.25,4.1,365,0.0004,-6.7147,-0.1961,-5.7977,-0.795,-999,-999,82,0,0.4012,1,-0.2633,"Lugo",100118,"LUG",35.3852,-118.6292,7.3,3.6,34.3656,-117.3668,0.0005976,0.0010488,"S1122",365,-999,34.366,-117.367,1018.25835210308,3817.14692220481,9,17.1761975235289,897.092371358774,3924.54229112009
119,44,9228,1006,1,0,5,5.03,7,4.79,180.82,180.63,122.73,134.69,4.1,335.4,0.0003,-6.738,-0.0682,-6.0824,-0.795,-999,0.32,82,0,0.4275,1,-0.0916,"Mira Loma, I-15 and Riverside",3067,"mls",35.3852,-118.6292,7.3,3.6,34.005,-117.562,0.00052234,0.0012873,"S899",335.400612218077,0.32,34.005,-117.562,1002.44229427829,3776.06933549698,5,4.83636527760379,897.092371358774,3924.54229112009
119,45,9229,1006,1,0,5,5.03,7,4.79,125.48,125.2,125.58,5.5,4.1,355.9,0.0007,-5.6504,0.7591,-5.1392,-0.795,-999,0.32,82,0,0.4097,1,1.0191,"Moorpark",100120,"MOP",35.3852,-118.6292,7.3,3.6,34.2809,-118.9049,0.0027778,0.0045867,"S950",355.898499939938,0.32,34.281,-118.905,877.032774191773,3800.9101120283,9,9.2458783857895,897.092371358774,3924.54229112009
119,48,9234,1006,1,0,5,5.03,7,4.79,138.49,138.24,111.47,84.16,4.1,760,0.0006,-6.0285,-0.0512,-5.9324,-0.795,-999,-999,82,0,0.0481,1,-0.0687,"Mount Wilson Obsv",100121,"MWC",35.3852,-118.6292,7.3,3.6,34.2236,-118.0583,0.00069434,0.0022058,"S952",760,-999,34.224,-118.058,955.390353570836,3798.05542721992,9,5.68578595368874,897.092371358774,3924.54229112009
119,51,9239,1006,1,0,5,5.03,7,4.79,171.79,171.59,138.04,104.24,4.1,414.8,0.0003,-7.3023,-0.426,-6.0848,-0.795,-999,0.42,82,0,0.3487,1,-0.5719,"Olinda",100460,"OLI",35.3852,-118.6292,7.3,3.6,33.9454,-117.9237,0.0003796,0.0011096,"S747",414.798928534065,0.42,33.945,-117.924,969.292050824434,3767.68389830634,9,0.887733769270359,897.092371358774,3924.54229112009
119,53,9242,1006,1,0,5,5.03,7,4.79,143.06,142.82,122.28,76.29,4.1,639.7,0.0005,-7.4371,-0.8994,-5.8928,-0.795,-999,0.02,82,0,0.1106,1,-1.2074,"Pasadena (PASA)",100562,"PASA",35.3852,-118.6292,7.3,3.6,34.1484,-118.1711,0.00029899,0.00075864,"S748",639.700909063134,0.02,34.148,-118.171,945.36909074505,3789.11631370555,9,1.28376049472447,897.092371358774,3924.54229112009
119,54,9243,1006,1,0,5,5.03,7,4.79,104.74,104.4,100.62,31.14,4.1,471.9,0.0011,-6.376,-0.3714,-4.9172,-0.795,-999,0.32,82,0,0.2811,1,-0.4986,"Pardee",100124,"PDE",35.3852,-118.6292,7.3,3.6,34.442,-118.5822,0.0011464,0.0020325,"S955",471.900769215096,0.32,34.442,-118.582,906.013387257326,3820.02950884529,9,17.215031550133,897.092371358774,3924.54229112009
119,55,9245,1006,1,0,5,5.03,7,4.79,158.72,158.5,148.64,57.8,4.1,402.1,0.0004,-7.2184,-0.2937,-5.8386,-0.795,-999,0.52,82,0,0.3629,1,-0.3943,"Playa Del Rey",100417,"PDR",35.3852,-118.6292,7.3,3.6,33.9627,-118.437,0.00053038,0.0007704,"S957",402.097894637633,0.52,33.963,-118.437,921.734455611612,3767.4471328413,1,1.8260222183777,897.092371358774,3924.54229112009
119,56,9246,1006,1,0,5,5.03,7,4.79,166.2,165.99,112.21,124.51,4.1,388.7,0.0004,-7.3355,-0.4271,-5.9433,-0.795,-999,0.32,82,0,0.3773,1,-0.5734,"Padua",100426,"PDU",35.3852,-118.6292,7.3,3.6,34.1207,-117.6381,0.0004169,0.00072546,"S958",388.699629620277,0.32,34.121,-117.638,994.735242042325,3788.58077337056,5,3.71436792948151,897.092371358774,3924.54229112009
119,59,9253,1006,1,0,5,5.03,7,4.79,198.98,198.81,146.38,136.7,4.1,699,0.0002,-7.6974,0.0029,-6.9042,-0.795,-999,-999,82,0,0.074,1,0.0039,"Pleasants Peak",100431,"PLS",35.3852,-118.6292,7.3,3.6,33.7953,-117.6091,0.00031031,0.00061449,"S749",699,-999,33.795,-117.609,999.322530124734,3752.51570936871,9,5.2119907348713,897.092371358774,3924.54229112009
